Date,Open,High,Low,Close,Adj Close,Volume
2019-09-04,2265.000000,2270.000000,2233.000000,2245.399902,2239.913574,2228092
2019-09-05,2242.199951,2253.649902,2207.300049,2215.300049,2209.887451,2055943
2019-09-06,2216.000000,2233.500000,2192.600098,2197.500000,2192.130859,1890550
2019-09-09,2200.000000,2202.850098,2179.800049,2182.850098,2177.516602,1703945
2019-09-11,2186.000000,2195.000000,2146.550049,2154.000000,2148.737061,2627440
2019-09-12,2155.000000,2165.000000,2120.350098,2133.600098,2128.386963,2118859
2019-09-13,2135.000000,2157.949951,2115.550049,2141.949951,2136.716553,2291174
2019-09-16,2159.949951,2173.399902,2126.399902,2150.000000,2144.746826,2597948
2019-09-17,2154.949951,2156.550049,2105.600098,2122.649902,2117.463623,2796530
2019-09-18,2126.399902,2142.949951,2113.149902,2138.550049,2133.324951,1454663
2019-09-19,2135.000000,2135.800049,2091.000000,2101.949951,2096.814209,1652691
2019-09-20,2104.899902,2129.399902,2057.000000,2065.449951,2060.403320,6941979
2019-09-23,2099.000000,2099.000000,1975.000000,2015.800049,2010.874878,6323401
2019-09-24,2015.000000,2061.000000,2013.000000,2044.699951,2039.704102,4620978
2019-09-25,2065.000000,2092.000000,2060.050049,2088.449951,2083.347168,4002232
2019-09-26,2097.899902,2107.000000,2063.000000,2087.600098,2082.499512,4234281
2019-09-27,2085.000000,2085.199951,2051.399902,2056.149902,2051.125977,2046795
2019-09-30,2061.850098,2104.000000,2060.000000,2099.300049,2094.170898,2620039
2019-10-01,2095.949951,2095.949951,2039.699951,2059.949951,2054.916748,3342877
2019-10-03,2070.000000,2081.149902,2046.150024,2060.250000,2055.216064,2317618
2019-10-04,2060.600098,2087.949951,2054.949951,2079.350098,2074.269531,2163251
2019-10-07,2080.000000,2094.500000,2041.000000,2047.699951,2042.696777,2177916
2019-10-09,2060.000000,2060.000000,2015.500000,2020.099976,2015.164185,2066920
2019-10-10,2028.000000,2039.050049,1997.099976,2004.449951,1999.552490,2881452
2019-10-11,1931.000000,1995.000000,1925.000000,1986.849976,1981.995483,12593069
2019-10-14,1995.000000,2032.750000,1968.000000,2021.000000,2016.062012,3510704
2019-10-15,2032.000000,2047.000000,2022.699951,2037.300049,2032.322266,2261310
2019-10-16,2038.000000,2056.000000,2016.000000,2046.400024,2041.400024,3034082
2019-10-17,2014.000000,2038.000000,1999.300049,2030.949951,2030.949951,3818774
2019-10-18,2037.500000,2063.899902,2025.000000,2057.350098,2057.350098,3087901
2019-10-22,2080.000000,2111.500000,2040.050049,2051.399902,2051.399902,5552505
2019-10-23,2060.000000,2083.850098,2052.500000,2070.100098,2070.100098,2348134
2019-10-24,2084.000000,2099.000000,2061.300049,2082.000000,2082.000000,2798671
2019-10-25,2094.000000,2130.000000,2075.050049,2124.949951,2124.949951,3954245
2019-10-27,null,null,null,null,null,null
2019-10-29,2121.500000,2201.699951,2121.500000,2194.850098,2194.850098,5064173
2019-10-30,2225.000000,2260.000000,2176.850098,2252.800049,2252.800049,5195136
2019-10-31,2250.000000,2284.949951,2237.000000,2269.649902,2269.649902,4879261
2019-11-01,2264.000000,2275.000000,2195.000000,2200.899902,2200.899902,4172620
2019-11-04,2207.000000,2229.199951,2180.899902,2193.949951,2193.949951,2646411
2019-11-05,2197.000000,2211.000000,2169.000000,2201.850098,2201.850098,2693475
2019-11-06,2200.000000,2210.800049,2179.000000,2188.500000,2188.500000,2540719
2019-11-07,2204.500000,2204.500000,2175.199951,2185.350098,2185.350098,1915598
2019-11-08,2189.600098,2189.600098,2124.000000,2129.949951,2129.949951,2788759
2019-11-11,2135.000000,2139.000000,2091.000000,2100.949951,2100.949951,2983768
2019-11-13,2118.000000,2183.800049,2118.000000,2178.600098,2178.600098,3823365
2019-11-14,2187.500000,2200.000000,2146.699951,2196.800049,2196.800049,2995915
2019-11-15,2196.000000,2211.500000,2168.750000,2174.449951,2174.449951,2724180
2019-11-18,2178.399902,2187.750000,2148.750000,2152.600098,2152.600098,1611089
2019-11-19,2153.000000,2154.649902,2105.000000,2108.800049,2108.800049,2975313
2019-11-20,2121.949951,2135.000000,2094.500000,2108.550049,2108.550049,2894129
2019-11-21,2112.000000,2126.600098,2107.399902,2118.100098,2118.100098,2052574
2019-11-22,2097.000000,2107.000000,2060.500000,2071.699951,2071.699951,3742049
2019-11-25,2074.550049,2084.949951,2052.199951,2081.500000,2081.500000,2737010
2019-11-26,2089.850098,2097.899902,2035.050049,2046.650024,2046.650024,6561580
2019-11-27,2052.000000,2071.699951,2046.550049,2054.300049,2054.300049,2907521
2019-11-28,2067.050049,2094.399902,2060.000000,2077.350098,2077.350098,2924429
2019-11-29,2085.000000,2085.000000,2045.800049,2053.250000,2053.250000,2064271
